	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV11564	Bacteria	NA	NA	NA	NA	NA	ASV11564
ASV11565	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV11565
ASV11566	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Sedimentibacter	ASV11566
ASV11567	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11567
ASV11568	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	ASV11568
ASV11569	Bacteria	Acidobacteria	Subgroup_22	NA	NA	NA	ASV11569
ASV11570	Archaea	NA	NA	NA	NA	NA	ASV11570
ASV11571	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	NA	ASV11571
ASV11572	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	ASV11572
ASV11573	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11573
ASV11574	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	ASV11574
ASV11575	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11575
ASV11576	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11576
ASV11577	Bacteria	NA	NA	NA	NA	NA	ASV11577
ASV11578	Bacteria	NA	NA	NA	NA	NA	ASV11578
ASV11579	Bacteria	Patescibacteria	NA	NA	NA	NA	ASV11579
ASV11580	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Haematospirillum	ASV11580
ASV11581	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11581
ASV11582	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11582
ASV11583	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	ASV11583
ASV11584	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	ASV11584
ASV11585	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV11585
ASV11586	Bacteria	NA	NA	NA	NA	NA	ASV11586
ASV11587	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	ASV11587
ASV11588	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidetes_BD2-2	NA	ASV11588
ASV11589	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	ASV11589
ASV11590	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	NA	NA	ASV11590
ASV11591	Archaea	Nanoarchaeaeota	NA	NA	NA	NA	ASV11591
ASV11592	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11592
ASV11593	Archaea	NA	NA	NA	NA	NA	ASV11593
ASV11594	Bacteria	NA	NA	NA	NA	NA	ASV11594
ASV11595	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodovibrionales	Fodinicurvataceae	Fodinicurvata	ASV11595
ASV11596	Bacteria	NA	NA	NA	NA	NA	ASV11596
ASV11597	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV11597
ASV11598	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	ASV11598
ASV11599	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11599
ASV11600	NA	NA	NA	NA	NA	NA	ASV11600
ASV11601	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	ASV11601
ASV11602	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11602
ASV11603	Bacteria	Planctomycetes	Pla3_lineage	NA	NA	NA	ASV11603
ASV11604	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	ASV11604
ASV11605	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	ASV11605
ASV11606	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV11606
ASV11607	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	ASV11607
ASV11608	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11608
ASV11609	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Phormidiaceae	Trichodesmium_IMS101	ASV11609
ASV11610	Bacteria	NA	NA	NA	NA	NA	ASV11610
ASV11611	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11611
ASV11612	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade	NA	NA	ASV11612
ASV11613	Eukaryota	NA	NA	NA	NA	NA	ASV11613
ASV11614	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	ASV11614
ASV11615	Bacteria	NA	NA	NA	NA	NA	ASV11615
ASV11616	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11616
ASV11617	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	ASV11617
ASV11618	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA	ASV11618
ASV11619	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	ASV11619
ASV11620	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	ASV11620
ASV11621	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	ASV11621
ASV11622	Bacteria	Planctomycetes	Phycisphaerae	NA	NA	NA	ASV11622
ASV11623	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11623
ASV11624	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	ASV11624
ASV11625	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	ASV11625
ASV11626	NA	NA	NA	NA	NA	NA	ASV11626
ASV11627	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11627
ASV11628	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11628
ASV11629	Bacteria	NA	NA	NA	NA	NA	ASV11629
ASV11630	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11630
ASV11631	Bacteria	NA	NA	NA	NA	NA	ASV11631
ASV11632	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11632
ASV11633	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV11633
ASV11634	Archaea	NA	NA	NA	NA	NA	ASV11634
ASV11635	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	ASV11635
ASV11636	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	ASV11636
ASV11637	NA	NA	NA	NA	NA	NA	ASV11637
ASV11638	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11638
ASV11639	Bacteria	NA	NA	NA	NA	NA	ASV11639
ASV11640	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11640
ASV11641	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11641
ASV11642	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV11642
ASV11643	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	ASV11643
ASV11644	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11644
ASV11645	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	ASV11645
ASV11646	Bacteria	NA	NA	NA	NA	NA	ASV11646
ASV11647	Bacteria	NA	NA	NA	NA	NA	ASV11647
ASV11648	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11648
ASV11649	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV11649
ASV11650	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV11650
ASV11651	Bacteria	NA	NA	NA	NA	NA	ASV11651
ASV11652	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV11652
ASV11653	Bacteria	Elusimicrobia	Elusimicrobia	MVP-88	NA	NA	ASV11653
ASV11654	Bacteria	NA	NA	NA	NA	NA	ASV11654
ASV11655	Bacteria	NA	NA	NA	NA	NA	ASV11655
ASV11656	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	ASV11656
ASV11657	Bacteria	NA	NA	NA	NA	NA	ASV11657
ASV11658	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11658
ASV11659	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11659
ASV11660	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11660
ASV11661	Archaea	Nanoarchaeaeota	NA	NA	NA	NA	ASV11661
ASV11662	Archaea	NA	NA	NA	NA	NA	ASV11662
ASV11663	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV11663
ASV11664	Bacteria	Kiritimatiellaeota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	R76-B128	ASV11664
ASV11665	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	NA	ASV11665
ASV11666	Eukaryota	NA	NA	NA	NA	NA	ASV11666
ASV11667	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11667
ASV11668	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccus	ASV11668
ASV11669	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter	ASV11669
ASV11670	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	ASV11670
ASV11671	Bacteria	Omnitrophicaeota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	ASV11671
ASV11672	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula	ASV11672
ASV11673	NA	NA	NA	NA	NA	NA	ASV11673
ASV11674	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	ASV11674
ASV11675	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	ASV11675
ASV11676	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	ASV11676
ASV11677	Bacteria	NA	NA	NA	NA	NA	ASV11677
ASV11678	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV11678
ASV11679	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	ASV11679
ASV11680	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11680
ASV11681	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11681
ASV11682	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11682
ASV11683	Bacteria	NA	NA	NA	NA	NA	ASV11683
ASV11684	Eukaryota	NA	NA	NA	NA	NA	ASV11684
ASV11685	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11685
ASV11686	Bacteria	Verrucomicrobia	Verrucomicrobiae	Arctic97B-4_marine_group	NA	NA	ASV11686
ASV11687	Archaea	NA	NA	NA	NA	NA	ASV11687
ASV11688	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11688
ASV11689	Bacteria	NA	NA	NA	NA	NA	ASV11689
ASV11690	Bacteria	NA	NA	NA	NA	NA	ASV11690
ASV11691	Bacteria	NA	NA	NA	NA	NA	ASV11691
ASV11692	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11692
ASV11693	Archaea	NA	NA	NA	NA	NA	ASV11693
ASV11694	Archaea	NA	NA	NA	NA	NA	ASV11694
ASV11695	Archaea	Nanoarchaeaeota	NA	NA	NA	NA	ASV11695
ASV11696	Bacteria	Omnitrophicaeota	NA	NA	NA	NA	ASV11696
ASV11697	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV11697
ASV11698	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Microcystaceae	NA	ASV11698
ASV11699	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11699
ASV11700	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11700
ASV11701	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	ASV11701
ASV11702	Bacteria	Lentisphaerae	NA	NA	NA	NA	ASV11702
ASV11703	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	NA	NA	ASV11703
ASV11704	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11704
ASV11705	Archaea	Nanoarchaeaeota	NA	NA	NA	NA	ASV11705
ASV11706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	ASV11706
ASV11707	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	NA	ASV11707
ASV11708	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	ASV11708
ASV11709	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	ASV11709
ASV11710	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV11710
ASV11711	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11711
ASV11712	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Neiella	ASV11712
ASV11713	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11713
ASV11714	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11714
ASV11715	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	NA	ASV11715
ASV11716	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	NA	ASV11716
ASV11717	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	ASV11717
ASV11718	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11718
ASV11719	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	NA	ASV11719
ASV11720	Eukaryota	NA	NA	NA	NA	NA	ASV11720
ASV11721	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV11721
ASV11722	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV11722
ASV11723	Bacteria	Margulisbacteria	NA	NA	NA	NA	ASV11723
ASV11724	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	ASV11724
ASV11725	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	ASV11725
ASV11726	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	ASV11726
ASV11727	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	NA	ASV11727
ASV11728	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11728
ASV11729	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11729
ASV11730	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11730
ASV11731	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV11731
ASV11732	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	ASV11732
ASV11733	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11733
ASV11734	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11734
ASV11735	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	NA	ASV11735
ASV11736	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11736
ASV11737	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV11737
ASV11738	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	ASV11738
ASV11739	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11739
ASV11740	NA	NA	NA	NA	NA	NA	ASV11740
ASV11741	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	ASV11741
ASV11742	Bacteria	NA	NA	NA	NA	NA	ASV11742
ASV11743	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	ASV11743
ASV11744	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta	ASV11744
ASV11745	Bacteria	NA	NA	NA	NA	NA	ASV11745
ASV11746	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	ASV11746
ASV11747	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11747
ASV11748	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11748
ASV11749	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11749
ASV11750	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11750
ASV11751	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Ferrimonas	ASV11751
ASV11752	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11752
ASV11753	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV11753
ASV11754	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pseudovibrio	ASV11754
ASV11755	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV11755
ASV11756	Bacteria	NA	NA	NA	NA	NA	ASV11756
ASV11757	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11757
ASV11758	NA	NA	NA	NA	NA	NA	ASV11758
ASV11759	Bacteria	NA	NA	NA	NA	NA	ASV11759
ASV11760	NA	NA	NA	NA	NA	NA	ASV11760
ASV11761	Bacteria	NA	NA	NA	NA	NA	ASV11761
ASV11762	Bacteria	NA	NA	NA	NA	NA	ASV11762
ASV11763	Eukaryota	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_Group_II	NA	ASV11763
ASV11764	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11764
ASV11765	Bacteria	NA	NA	NA	NA	NA	ASV11765
ASV11766	Eukaryota	NA	NA	NA	NA	NA	ASV11766
ASV11767	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11767
ASV11768	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Candidatus_Endobugula	ASV11768
ASV11769	Bacteria	NA	NA	NA	NA	NA	ASV11769
ASV11770	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Ferrimonas	ASV11770
ASV11771	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	NA	NA	ASV11771
ASV11772	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV11772
ASV11773	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11773
ASV11774	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudahrensia	ASV11774
ASV11775	Bacteria	NA	NA	NA	NA	NA	ASV11775
ASV11776	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11776
ASV11777	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV11777
ASV11778	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11778
ASV11779	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11779
ASV11780	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	ASV11780
ASV11781	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV11781
ASV11782	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV11782
ASV11783	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	ASV11783
ASV11784	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11784
ASV11785	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11785
ASV11786	Bacteria	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	ASV11786
ASV11787	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	NA	ASV11787
ASV11788	NA	NA	NA	NA	NA	NA	ASV11788
ASV11789	Bacteria	NA	NA	NA	NA	NA	ASV11789
ASV11790	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11790
ASV11791	Bacteria	Zixibacteria	NA	NA	NA	NA	ASV11791
ASV11792	Bacteria	Elusimicrobia	Elusimicrobia	Lineage_IV	NA	NA	ASV11792
ASV11793	Archaea	Euryarchaeota	Thermoplasmata	Marine_Benthic_Group_D_and_DHVEG-1	NA	NA	ASV11793
ASV11794	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	ASV11794
ASV11795	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	ASV11795
ASV11796	Bacteria	Planctomycetes	Phycisphaerae	MSBL9	SG8-4	NA	ASV11796
ASV11797	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	NA	NA	ASV11797
ASV11798	Bacteria	NA	NA	NA	NA	NA	ASV11798
ASV11799	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV11799
ASV11800	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas	ASV11800
ASV11801	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11801
ASV11802	NA	NA	NA	NA	NA	NA	ASV11802
ASV11803	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11803
ASV11804	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	ASV11804
ASV11805	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	BD2-3	NA	ASV11805
ASV11806	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11806
ASV11807	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaeraceae	SBZC-1223	ASV11807
ASV11808	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11808
ASV11809	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11809
ASV11810	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	ASV11810
ASV11811	Bacteria	NA	NA	NA	NA	NA	ASV11811
ASV11812	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11812
ASV11813	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV11813
ASV11814	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11814
ASV11815	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA	ASV11815
ASV11816	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV11816
ASV11817	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	ASV11817
ASV11818	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11818
ASV11819	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	NA	NA	ASV11819
ASV11820	Bacteria	Proteobacteria	NA	NA	NA	NA	ASV11820
ASV11821	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	ASV11821
ASV11822	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	ASV11822
ASV11823	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	ASV11823
ASV11824	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax	ASV11824
ASV11825	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11825
ASV11826	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Rhodopirellula	ASV11826
ASV11827	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	NA	ASV11827
ASV11828	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11828
ASV11829	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	ASV11829
ASV11830	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55	ASV11830
ASV11831	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	NA	ASV11831
ASV11832	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11832
ASV11833	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11833
ASV11834	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	NA	ASV11834
ASV11835	Archaea	Euryarchaeota	Thermoplasmata	Marine_Group_II	NA	NA	ASV11835
ASV11836	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	ASV11836
ASV11837	Bacteria	Planctomycetes	OM190	NA	NA	NA	ASV11837
ASV11838	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	ASV11838
ASV11839	Bacteria	NA	NA	NA	NA	NA	ASV11839
ASV11840	Archaea	NA	NA	NA	NA	NA	ASV11840
ASV11841	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV11841
ASV11842	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	ASV11842
ASV11843	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	ASV11843
ASV11844	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	AT-s3-44	ASV11844
ASV11845	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11845
ASV11846	Bacteria	NA	NA	NA	NA	NA	ASV11846
ASV11847	Bacteria	Verrucomicrobia	Verrucomicrobiae	NA	NA	NA	ASV11847
ASV11848	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	ASV11848
ASV11849	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	ASV11849
ASV11850	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	ASV11850
ASV11851	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA	ASV11851
ASV11852	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	ASV11852
ASV11853	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	ASV11853
ASV11854	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	ASV11854
ASV11855	Bacteria	NA	NA	NA	NA	NA	ASV11855
ASV11856	Bacteria	NA	NA	NA	NA	NA	ASV11856
